timestamp,station,hour,pm25,pm10,no2,so2,co,ozone,congestion,speed,temperature,humidity,wind_speed,aqi
2026-06-22 18:43:19.659309,"IGI Airport (T3), Delhi - IITM",0,48.98,105.8,85.22,8.55,65.55,51.58,2,27.7,27.61,70.4,3.62,196.65
2026-06-22 19:43:19.659309,"IGI Airport (T3), Delhi - IITM",1,38.98,108.75,88.57,10.43,66.04,61.66,0,28.0,31.23,73.01,4.25,198.11
2026-06-22 20:43:19.659309,"IGI Airport (T3), Delhi - IITM",2,50.61,114.86,88.21,11.24,67.06,50.77,0,28.0,27.65,67.24,4.58,201.19
2026-06-22 21:43:19.659309,"IGI Airport (T3), Delhi - IITM",3,47.32,116.03,89.62,9.75,68.35,55.18,13,26.05,27.58,64.38,2.36,205.06
2026-06-22 22:43:19.659309,"IGI Airport (T3), Delhi - IITM",4,53.02,113.9,85.77,9.49,64.34,56.3,12,26.2,29.3,65.77,3.53,193.01
2026-06-22 23:43:19.659309,"IGI Airport (T3), Delhi - IITM",5,45.39,122.9,82.12,8.96,63.35,49.99,0,28.0,27.56,67.93,2.37,190.05
2026-06-23 00:43:19.659309,"IGI Airport (T3), Delhi - IITM",6,40.64,104.86,85.47,10.79,65.55,53.41,0,28.0,28.22,63.81,3.41,196.64
2026-06-23 01:43:19.659309,"IGI Airport (T3), Delhi - IITM",7,59.81,123.78,92.95,11.59,70.84,59.09,34,22.9,31.35,73.93,3.07,212.52
2026-06-23 02:43:19.659309,"IGI Airport (T3), Delhi - IITM",8,52.48,117.9,93.37,8.05,69.3,54.87,31,23.35,31.03,73.48,5.03,207.89
2026-06-23 03:43:19.659309,"IGI Airport (T3), Delhi - IITM",9,46.5,105.33,88.97,9.78,70.38,59.62,28,23.8,30.53,66.2,4.95,211.13
2026-06-23 04:43:19.659309,"IGI Airport (T3), Delhi - IITM",10,63.18,109.31,88.87,10.71,67.4,56.88,37,22.45,33.09,69.96,3.48,202.21
2026-06-23 05:43:19.659309,"IGI Airport (T3), Delhi - IITM",11,51.64,115.92,82.26,8.18,64.88,58.73,0,28.0,29.37,70.23,3.61,194.64
2026-06-23 06:43:19.659309,"IGI Airport (T3), Delhi - IITM",12,41.52,110.72,87.44,8.46,63.68,55.79,0,28.0,32.35,62.03,4.74,191.04
2026-06-23 07:43:19.659309,"IGI Airport (T3), Delhi - IITM",13,51.32,110.81,88.05,9.66,63.69,54.15,0,28.0,28.07,74.05,2.63,191.08
2026-06-23 08:43:19.659309,"IGI Airport (T3), Delhi - IITM",14,56.16,110.31,85.88,8.2,64.87,61.3,10,26.5,32.6,65.18,2.81,194.6
2026-06-23 09:43:19.659309,"IGI Airport (T3), Delhi - IITM",15,44.83,109.53,88.86,8.96,62.5,58.58,4,27.4,32.75,57.48,3.41,187.49
2026-06-23 10:43:19.659309,"IGI Airport (T3), Delhi - IITM",16,46.36,115.6,89.19,8.96,66.45,60.08,0,28.0,31.47,73.06,4.16,199.34
2026-06-23 11:43:19.659309,"IGI Airport (T3), Delhi - IITM",17,50.79,118.44,86.64,10.22,68.48,60.94,21,24.85,32.31,73.39,2.84,205.44
2026-06-23 12:43:19.659309,"IGI Airport (T3), Delhi - IITM",18,53.74,106.95,88.44,10.62,68.64,55.64,31,23.35,29.19,72.76,3.95,205.93
2026-06-23 13:43:19.659309,"IGI Airport (T3), Delhi - IITM",19,47.5,114.75,88.4,8.24,67.69,61.68,21,24.85,32.38,74.37,4.09,203.07
2026-06-23 14:43:19.659309,"IGI Airport (T3), Delhi - IITM",20,57.13,123.84,91.96,10.4,64.73,56.53,20,25.0,28.52,76.2,2.48,194.18
2026-06-23 15:43:19.659309,"IGI Airport (T3), Delhi - IITM",21,39.0,114.51,85.35,11.97,65.09,53.84,0,28.0,29.76,72.52,3.74,195.26
2026-06-23 16:43:19.659309,"IGI Airport (T3), Delhi - IITM",22,55.61,109.62,86.09,11.47,66.2,54.21,12,26.2,27.99,75.14,2.41,198.6
2026-06-23 17:43:19.659309,"IGI Airport (T3), Delhi - IITM",23,46.51,113.5,89.23,11.04,65.03,54.45,0,28.0,30.11,63.85,2.1,195.08
2026-06-21 18:43:19.659309,"IGI Airport (T3), Delhi - IITM",0,37.46,104.5,88.47,9.69,64.67,57.29,1,27.85,28.61,69.32,4.95,194.01
2026-06-21 19:43:19.659309,"IGI Airport (T3), Delhi - IITM",1,54.21,111.07,89.89,10.59,64.62,56.84,11,26.35,30.58,67.39,2.1,193.85
2026-06-21 20:43:19.659309,"IGI Airport (T3), Delhi - IITM",2,40.98,105.07,91.34,11.44,65.74,55.95,10,26.5,29.17,58.75,4.52,197.22
2026-06-21 21:43:19.659309,"IGI Airport (T3), Delhi - IITM",3,50.97,121.46,82.2,9.08,64.27,53.3,0,28.0,27.52,67.71,3.25,192.82
2026-06-21 22:43:19.659309,"IGI Airport (T3), Delhi - IITM",4,37.15,110.07,82.35,9.69,62.12,58.82,0,28.0,30.59,75.02,4.93,186.36
2026-06-21 23:43:19.659309,"IGI Airport (T3), Delhi - IITM",5,46.37,121.05,89.79,8.64,62.73,55.69,5,27.25,32.47,73.78,3.39,188.18
2026-06-22 00:43:19.659309,"IGI Airport (T3), Delhi - IITM",6,52.34,102.03,83.5,11.57,66.9,57.15,0,28.0,29.08,71.51,3.68,200.71
2026-06-22 01:43:19.659309,"IGI Airport (T3), Delhi - IITM",7,46.27,111.18,88.73,10.75,71.46,56.17,36,22.6,32.17,73.33,4.6,214.38
2026-06-22 02:43:19.659309,"IGI Airport (T3), Delhi - IITM",8,54.26,114.55,91.86,11.33,72.18,56.82,37,22.45,30.88,57.55,3.47,216.54
2026-06-22 03:43:19.659309,"IGI Airport (T3), Delhi - IITM",9,54.14,111.56,88.67,8.41,70.94,60.52,25,24.25,32.56,66.15,4.07,212.82
2026-06-22 04:43:19.659309,"IGI Airport (T3), Delhi - IITM",10,50.92,120.6,90.73,8.6,68.44,52.4,34,22.9,29.85,73.7,4.19,205.31
2026-06-22 05:43:19.659309,"IGI Airport (T3), Delhi - IITM",11,52.12,114.55,87.79,8.29,64.27,56.83,12,26.2,28.22,64.8,5.04,192.81
2026-06-22 06:43:19.659309,"IGI Airport (T3), Delhi - IITM",12,46.62,111.29,87.14,11.42,66.18,58.15,0,28.0,31.54,60.0,3.59,198.53
2026-06-22 07:43:19.659309,"IGI Airport (T3), Delhi - IITM",13,42.36,120.08,86.89,11.68,67.09,63.59,7,26.95,32.87,60.98,2.88,201.27
2026-06-22 08:43:19.659309,"IGI Airport (T3), Delhi - IITM",14,49.83,116.62,91.36,9.67,68.82,58.19,13,26.05,33.09,69.79,3.4,206.47
2026-06-22 09:43:19.659309,"IGI Airport (T3), Delhi - IITM",15,45.28,119.35,82.76,11.31,66.2,56.49,1,27.85,32.61,57.15,3.85,198.59
2026-06-22 10:43:19.659309,"IGI Airport (T3), Delhi - IITM",16,40.98,113.82,83.57,11.39,66.44,60.21,7,26.95,32.45,58.13,3.65,199.31
2026-06-22 11:43:19.659309,"IGI Airport (T3), Delhi - IITM",17,45.71,104.69,92.76,9.17,69.01,51.12,22,24.7,29.22,66.38,4.76,207.04
2026-06-22 12:43:19.659309,"IGI Airport (T3), Delhi - IITM",18,58.3,107.2,91.78,10.88,70.04,61.65,29,23.65,32.26,68.13,3.44,210.11
2026-06-22 13:43:19.659309,"IGI Airport (T3), Delhi - IITM",19,60.46,117.02,93.66,11.02,68.53,51.03,27,23.95,27.84,59.88,3.66,205.6
2026-06-22 14:43:19.659309,"IGI Airport (T3), Delhi - IITM",20,56.15,124.37,93.13,9.95,66.44,56.09,29,23.65,27.78,63.82,2.18,199.33
2026-06-22 15:43:19.659309,"IGI Airport (T3), Delhi - IITM",21,48.19,115.99,87.04,8.4,63.52,60.86,11,26.35,33.21,65.03,3.92,190.57
2026-06-22 16:43:19.659309,"IGI Airport (T3), Delhi - IITM",22,41.66,106.77,87.65,9.4,66.91,52.77,0,28.0,29.19,75.12,3.64,200.72
2026-06-22 17:43:19.659309,"IGI Airport (T3), Delhi - IITM",23,54.92,117.53,87.14,10.09,68.17,57.74,8,26.8,31.2,60.03,3.93,204.51
2026-07-20 18:43:19.659309,"North Campus, DU, Delhi - IITM",0,51.93,95.86,72.56,9.58,89.57,29.87,9,34.65,29.72,74.83,4.93,268.72
2026-07-20 19:43:19.659309,"North Campus, DU, Delhi - IITM",1,69.58,91.97,70.45,9.73,90.04,31.64,9,34.65,30.72,64.24,2.67,270.12
2026-07-20 20:43:19.659309,"North Campus, DU, Delhi - IITM",2,63.59,102.02,74.4,11.49,91.2,33.46,8,34.8,30.14,66.52,4.52,273.61
2026-07-20 21:43:19.659309,"North Campus, DU, Delhi - IITM",3,53.72,99.95,70.65,8.99,90.5,35.14,5,35.25,31.67,63.71,3.63,271.51
2026-07-20 22:43:19.659309,"North Campus, DU, Delhi - IITM",4,53.98,86.9,71.13,9.24,88.53,35.27,9,34.65,30.89,69.84,4.16,265.58
2026-07-20 23:43:19.659309,"North Campus, DU, Delhi - IITM",5,54.98,95.95,71.38,11.07,88.15,25.11,0,36.0,27.41,60.98,3.34,264.44
2026-07-21 00:43:19.659309,"North Campus, DU, Delhi - IITM",6,64.33,101.45,74.24,11.87,87.37,31.09,0,36.0,30.44,65.48,3.76,262.12
2026-07-21 01:43:19.659309,"North Campus, DU, Delhi - IITM",7,66.7,95.93,80.61,11.97,91.69,35.41,31,31.35,32.34,57.64,4.23,275.07
2026-07-21 02:43:19.659309,"North Campus, DU, Delhi - IITM",8,70.46,108.93,75.35,11.18,91.35,31.68,31,31.35,31.25,67.34,3.64,274.04
2026-07-21 03:43:19.659309,"North Campus, DU, Delhi - IITM",9,69.48,105.16,74.98,11.72,91.39,25.12,29,31.65,28.2,59.33,4.74,274.18
2026-07-21 04:43:19.659309,"North Campus, DU, Delhi - IITM",10,78.13,106.9,76.66,9.61,94.59,34.96,31,31.35,33.19,68.67,2.39,283.78
2026-07-21 05:43:19.659309,"North Campus, DU, Delhi - IITM",11,61.89,86.24,70.11,9.71,90.58,32.49,0,36.0,31.06,68.76,2.92,271.74
2026-07-21 06:43:19.659309,"North Campus, DU, Delhi - IITM",12,67.83,91.26,73.53,9.04,86.28,25.83,3,35.55,28.72,68.82,3.36,258.84
2026-07-21 07:43:19.659309,"North Campus, DU, Delhi - IITM",13,51.59,94.09,68.47,9.85,87.57,37.7,1,35.85,32.35,73.23,4.12,262.7
2026-07-21 08:43:19.659309,"North Campus, DU, Delhi - IITM",14,57.6,86.67,74.2,9.06,90.68,31.0,0,36.0,32.58,71.92,4.11,272.05
2026-07-21 09:43:19.659309,"North Campus, DU, Delhi - IITM",15,59.34,85.17,69.02,8.62,87.41,30.12,3,35.55,28.34,61.05,3.68,262.23
2026-07-21 10:43:19.659309,"North Campus, DU, Delhi - IITM",16,64.14,89.45,72.26,8.46,88.06,30.85,1,35.85,30.77,70.68,4.56,264.19
2026-07-21 11:43:19.659309,"North Campus, DU, Delhi - IITM",17,65.51,94.88,73.42,10.37,93.61,27.95,29,31.65,28.64,70.47,3.76,280.83
2026-07-21 12:43:19.659309,"North Campus, DU, Delhi - IITM",18,70.9,102.16,73.81,10.08,89.91,27.68,23,32.55,29.13,76.0,3.88,269.73
2026-07-21 13:43:19.659309,"North Campus, DU, Delhi - IITM",19,65.28,101.03,78.3,8.79,90.17,29.09,28,31.8,29.73,64.68,2.99,270.52
2026-07-21 14:43:19.659309,"North Campus, DU, Delhi - IITM",20,72.91,98.84,76.66,8.04,88.02,36.96,22,32.7,32.23,65.85,3.81,264.06
2026-07-21 15:43:19.659309,"North Campus, DU, Delhi - IITM",21,58.55,86.04,73.55,11.75,88.63,35.94,0,36.0,32.39,75.4,3.57,265.89
2026-07-21 16:43:19.659309,"North Campus, DU, Delhi - IITM",22,59.71,84.07,74.15,11.39,86.65,24.22,0,36.0,27.84,64.18,4.57,259.96
2026-07-21 17:43:19.659309,"North Campus, DU, Delhi - IITM",23,54.78,87.24,72.95,8.56,86.3,32.13,4,35.4,30.22,72.98,4.5,258.89
2026-07-19 18:43:19.659309,"North Campus, DU, Delhi - IITM",0,68.71,96.23,72.56,10.61,89.95,28.34,0,36.0,30.38,58.71,2.29,269.86
2026-07-19 19:43:19.659309,"North Campus, DU, Delhi - IITM",1,65.04,86.45,68.78,11.33,85.8,31.61,2,35.7,29.21,72.02,4.28,257.4
2026-07-19 20:43:19.659309,"North Campus, DU, Delhi - IITM",2,64.69,96.02,68.69,10.44,85.36,35.63,0,36.0,31.9,61.93,3.56,256.08
2026-07-19 21:43:19.659309,"North Campus, DU, Delhi - IITM",3,70.8,86.72,75.51,8.66,88.43,25.97,9,34.65,28.46,57.72,3.08,265.3
2026-07-19 22:43:19.659309,"North Campus, DU, Delhi - IITM",4,57.43,87.94,73.57,9.26,90.81,26.74,4,35.4,28.21,70.87,2.38,272.42
2026-07-19 23:43:19.659309,"North Campus, DU, Delhi - IITM",5,65.24,92.36,72.47,10.4,87.74,36.92,7,34.95,31.88,62.23,4.9,263.23
2026-07-20 00:43:19.659309,"North Campus, DU, Delhi - IITM",6,52.48,95.93,69.68,11.37,85.83,32.92,0,36.0,32.97,66.67,4.86,257.48
2026-07-20 01:43:19.659309,"North Campus, DU, Delhi - IITM",7,74.69,99.67,78.71,9.72,89.65,31.09,31,31.35,27.82,69.67,2.79,268.95
2026-07-20 02:43:19.659309,"North Campus, DU, Delhi - IITM",8,59.06,106.35,79.17,8.68,94.5,30.04,32,31.2,28.73,76.82,4.17,283.5
2026-07-20 03:43:19.659309,"North Campus, DU, Delhi - IITM",9,68.0,109.45,78.57,8.23,89.9,30.1,23,32.55,27.5,73.96,2.32,269.69
2026-07-20 04:43:19.659309,"North Campus, DU, Delhi - IITM",10,66.74,103.04,74.45,9.69,93.3,27.89,29,31.65,29.9,62.55,2.81,279.9
2026-07-20 05:43:19.659309,"North Campus, DU, Delhi - IITM",11,53.47,86.66,75.88,11.55,89.6,28.35,0,36.0,30.19,76.83,3.94,268.79
2026-07-20 06:43:19.659309,"North Campus, DU, Delhi - IITM",12,59.32,91.86,77.06,11.98,91.63,32.13,10,34.5,32.52,63.76,3.77,274.9
2026-07-20 07:43:19.659309,"North Campus, DU, Delhi - IITM",13,62.38,102.31,71.77,9.05,89.29,25.09,4,35.4,27.84,64.86,4.19,267.87
2026-07-20 08:43:19.659309,"North Campus, DU, Delhi - IITM",14,66.84,96.14,75.71,8.88,88.1,27.16,10,34.5,28.89,72.93,3.01,264.29
2026-07-20 09:43:19.659309,"North Campus, DU, Delhi - IITM",15,62.94,103.07,73.49,10.03,86.88,33.2,0,36.0,33.25,60.87,3.09,260.63
2026-07-20 10:43:19.659309,"North Campus, DU, Delhi - IITM",16,61.7,83.3,73.7,9.12,86.61,26.2,0,36.0,27.81,72.97,4.56,259.84
2026-07-20 11:43:19.659309,"North Campus, DU, Delhi - IITM",17,73.93,97.46,78.09,8.16,93.39,32.19,28,31.8,28.21,68.32,3.46,280.17
2026-07-20 12:43:19.659309,"North Campus, DU, Delhi - IITM",18,53.68,97.01,76.29,10.09,87.91,29.79,15,33.75,27.5,74.93,4.83,263.74
2026-07-20 13:43:19.659309,"North Campus, DU, Delhi - IITM",19,71.96,99.48,76.1,9.17,89.49,29.24,22,32.7,30.43,58.22,2.97,268.47
2026-07-20 14:43:19.659309,"North Campus, DU, Delhi - IITM",20,61.02,101.64,76.65,8.58,92.77,30.38,16,33.6,29.96,67.55,3.69,278.32
2026-07-20 15:43:19.659309,"North Campus, DU, Delhi - IITM",21,55.14,92.65,74.83,9.17,89.47,28.78,2,35.7,28.6,74.48,2.96,268.41
2026-07-20 16:43:19.659309,"North Campus, DU, Delhi - IITM",22,57.42,89.23,73.12,9.01,88.19,31.72,6,35.1,28.89,67.95,5.18,264.57
2026-07-20 17:43:19.659309,"North Campus, DU, Delhi - IITM",23,64.94,97.28,73.68,8.29,88.07,34.58,4,35.4,31.29,75.22,4.89,264.21
2026-07-18 18:43:19.659309,"North Campus, DU, Delhi - IITM",0,61.34,88.82,75.79,11.97,88.23,30.31,0,36.0,28.49,72.3,2.6,264.7
2026-07-18 19:43:19.659309,"North Campus, DU, Delhi - IITM",1,65.56,94.66,70.48,11.03,89.51,35.26,0,36.0,31.17,67.84,2.75,268.54
2026-07-18 20:43:19.659309,"North Campus, DU, Delhi - IITM",2,59.02,88.56,74.19,10.67,89.6,32.21,2,35.7,29.22,70.95,3.66,268.79
2026-07-18 21:43:19.659309,"North Campus, DU, Delhi - IITM",3,65.47,100.99,71.19,9.74,85.18,28.03,0,36.0,28.68,73.01,3.77,255.54
2026-07-18 22:43:19.659309,"North Campus, DU, Delhi - IITM",4,59.72,99.95,68.9,10.74,90.73,32.53,0,36.0,29.73,76.42,4.04,272.19
2026-07-18 23:43:19.659309,"North Campus, DU, Delhi - IITM",5,67.25,86.65,69.34,9.26,90.39,27.18,6,35.1,27.66,69.11,4.17,271.17
2026-07-19 00:43:19.659309,"North Campus, DU, Delhi - IITM",6,57.78,100.68,68.57,11.91,90.3,29.53,0,36.0,31.1,75.11,3.92,270.9
2026-07-19 01:43:19.659309,"North Campus, DU, Delhi - IITM",7,59.3,97.76,77.11,8.47,93.22,23.61,27,31.95,27.47,59.94,4.95,279.65
2026-07-19 02:43:19.659309,"North Campus, DU, Delhi - IITM",8,60.77,105.09,77.8,11.37,91.22,26.86,26,32.1,29.71,75.82,3.72,273.67
2026-07-19 03:43:19.659309,"North Campus, DU, Delhi - IITM",9,69.74,87.02,76.16,10.89,92.03,28.78,24,32.4,29.8,72.37,4.77,276.09
2026-07-19 04:43:19.659309,"North Campus, DU, Delhi - IITM",10,67.64,100.72,76.93,11.85,90.2,30.89,21,32.85,30.22,62.48,4.55,270.6
2026-07-19 05:43:19.659309,"North Campus, DU, Delhi - IITM",11,61.73,86.66,69.45,10.09,88.12,30.83,3,35.55,30.84,74.25,5.22,264.37
2026-07-19 06:43:19.659309,"North Campus, DU, Delhi - IITM",12,61.87,91.62,71.78,10.26,88.42,26.66,0,36.0,29.54,71.14,3.77,265.26
2026-07-19 07:43:19.659309,"North Campus, DU, Delhi - IITM",13,65.8,94.55,70.01,9.56,90.99,29.82,0,36.0,27.87,68.58,2.87,272.98
2026-07-19 08:43:19.659309,"North Campus, DU, Delhi - IITM",14,65.76,96.05,73.85,8.64,87.7,30.21,10,34.5,31.16,69.99,2.51,263.11
2026-07-19 09:43:19.659309,"North Campus, DU, Delhi - IITM",15,62.94,101.58,72.65,10.66,85.49,31.74,0,36.0,31.97,60.97,3.43,256.47
2026-07-19 10:43:19.659309,"North Campus, DU, Delhi - IITM",16,64.28,101.31,75.69,9.95,87.99,34.78,0,36.0,31.73,73.1,2.33,263.97
2026-07-19 11:43:19.659309,"North Campus, DU, Delhi - IITM",17,58.79,106.12,79.95,11.3,90.39,35.71,28,31.8,32.23,63.02,5.05,271.16
2026-07-19 12:43:19.659309,"North Campus, DU, Delhi - IITM",18,55.96,92.65,76.85,11.53,90.94,27.39,19,33.15,28.15,65.67,4.27,272.82
2026-07-19 13:43:19.659309,"North Campus, DU, Delhi - IITM",19,61.19,97.6,75.33,8.35,92.09,27.29,23,32.55,29.37,59.3,3.97,276.26
2026-07-19 14:43:19.659309,"North Campus, DU, Delhi - IITM",20,71.58,97.87,72.22,11.4,91.57,33.74,23,32.55,29.58,65.34,3.55,274.71
2026-07-19 15:43:19.659309,"North Campus, DU, Delhi - IITM",21,59.81,100.04,71.13,11.04,91.23,31.83,8,34.8,29.96,76.41,2.91,273.7
2026-07-19 16:43:19.659309,"North Campus, DU, Delhi - IITM",22,62.28,85.85,70.86,11.7,91.11,37.26,2,35.7,31.83,76.29,3.11,273.33
2026-07-19 17:43:19.659309,"North Campus, DU, Delhi - IITM",23,66.8,91.45,74.83,10.69,91.16,29.84,9,34.65,30.78,60.25,2.35,273.48
2026-07-17 18:43:19.659309,"North Campus, DU, Delhi - IITM",0,52.63,90.28,74.11,11.5,85.71,37.18,0,36.0,31.57,64.94,4.68,257.13
2026-07-17 19:43:19.659309,"North Campus, DU, Delhi - IITM",1,61.59,103.93,68.79,10.81,88.17,33.38,0,36.0,33.21,72.38,2.89,264.51
2026-07-17 20:43:19.659309,"North Campus, DU, Delhi - IITM",2,58.79,91.78,68.94,8.36,89.28,26.77,2,35.7,28.77,66.35,3.22,267.85
2026-07-17 21:43:19.659309,"North Campus, DU, Delhi - IITM",3,64.43,91.52,76.42,10.62,87.82,33.06,6,35.1,30.39,73.33,3.79,263.47
2026-07-17 22:43:19.659309,"North Campus, DU, Delhi - IITM",4,54.07,86.49,70.54,8.64,91.07,30.97,8,34.8,32.48,60.87,4.52,273.22
2026-07-17 23:43:19.659309,"North Campus, DU, Delhi - IITM",5,70.08,88.4,75.14,11.98,91.42,34.11,9,34.65,31.71,63.67,3.48,274.26
2026-07-18 00:43:19.659309,"North Campus, DU, Delhi - IITM",6,65.84,94.25,71.3,10.65,86.11,30.67,4,35.4,31.92,74.17,3.15,258.34
2026-07-18 01:43:19.659309,"North Campus, DU, Delhi - IITM",7,76.03,106.31,75.26,8.23,91.06,30.17,26,32.1,28.85,64.26,2.43,273.17
2026-07-18 02:43:19.659309,"North Campus, DU, Delhi - IITM",8,73.0,97.03,79.29,8.83,88.41,29.67,21,32.85,31.49,67.32,3.41,265.24
2026-07-18 03:43:19.659309,"North Campus, DU, Delhi - IITM",9,58.23,90.25,79.04,10.98,91.2,37.35,28,31.8,31.87,60.72,4.74,273.59
2026-07-18 04:43:19.659309,"North Campus, DU, Delhi - IITM",10,67.81,96.7,75.4,10.55,92.19,31.98,30,31.5,30.56,61.88,3.77,276.57
2026-07-18 05:43:19.659309,"North Campus, DU, Delhi - IITM",11,55.99,97.71,69.14,10.53,86.75,30.49,1,35.85,29.08,73.91,3.81,260.26
2026-07-18 06:43:19.659309,"North Campus, DU, Delhi - IITM",12,61.71,97.13,75.86,9.74,86.84,31.28,1,35.85,30.92,59.4,2.91,260.51
2026-07-18 07:43:19.659309,"North Campus, DU, Delhi - IITM",13,60.94,90.59,69.41,9.79,87.56,28.39,0,36.0,30.95,63.84,2.83,262.68
2026-07-18 08:43:19.659309,"North Campus, DU, Delhi - IITM",14,65.95,96.25,69.32,9.81,89.64,26.55,0,36.0,27.49,64.66,3.51,268.93
2026-07-18 09:43:19.659309,"North Campus, DU, Delhi - IITM",15,65.93,89.52,73.59,9.32,89.22,29.95,0,36.0,29.52,68.53,2.77,267.66
2026-07-18 10:43:19.659309,"North Campus, DU, Delhi - IITM",16,58.87,92.65,75.52,9.86,89.97,32.05,0,36.0,28.96,75.59,5.11,269.9
2026-07-18 11:43:19.659309,"North Campus, DU, Delhi - IITM",17,69.44,91.3,75.63,8.69,88.6,28.07,20,33.0,29.3,65.2,3.43,265.79
2026-07-18 12:43:19.659309,"North Campus, DU, Delhi - IITM",18,68.71,95.51,78.67,9.46,88.1,32.77,21,32.85,28.73,62.0,2.32,264.3
2026-07-18 13:43:19.659309,"North Campus, DU, Delhi - IITM",19,69.15,101.25,74.38,8.68,89.85,29.65,23,32.55,30.13,72.98,2.75,269.54
2026-07-18 14:43:19.659309,"North Campus, DU, Delhi - IITM",20,71.21,90.85,76.64,10.09,87.63,33.4,15,33.75,29.62,69.06,2.27,262.88
2026-07-18 15:43:19.659309,"North Campus, DU, Delhi - IITM",21,71.18,90.05,70.85,8.54,88.95,33.96,8,34.8,30.52,74.22,2.75,266.85
2026-07-18 16:43:19.659309,"North Campus, DU, Delhi - IITM",22,56.78,85.35,76.03,9.36,91.03,38.76,10,34.5,33.13,65.63,5.06,273.09
2026-07-18 17:43:19.659309,"North Campus, DU, Delhi - IITM",23,53.59,86.39,70.64,9.68,86.48,32.74,0,36.0,29.39,66.27,4.23,259.45
2026-07-16 18:43:19.659309,"North Campus, DU, Delhi - IITM",0,62.65,82.93,71.53,10.58,90.91,37.13,0,36.0,33.07,72.6,4.05,272.73
2026-07-16 19:43:19.659309,"North Campus, DU, Delhi - IITM",1,53.56,94.99,72.48,11.78,88.58,29.84,0,36.0,28.77,66.32,3.29,265.73
2026-07-16 20:43:19.659309,"North Campus, DU, Delhi - IITM",2,53.91,89.87,76.18,10.58,88.36,30.75,10,34.5,29.47,66.53,4.36,265.07
2026-07-16 21:43:19.659309,"North Campus, DU, Delhi - IITM",3,55.82,93.01,74.01,8.28,87.93,30.89,0,36.0,28.71,72.18,4.04,263.8
2026-07-16 22:43:19.659309,"North Campus, DU, Delhi - IITM",4,56.65,94.14,73.46,11.28,87.65,33.25,0,36.0,32.48,66.25,4.95,262.96
2026-07-16 23:43:19.659309,"North Campus, DU, Delhi - IITM",5,56.46,95.79,70.1,9.47,89.28,30.59,0,36.0,28.84,69.09,4.35,267.83
2026-07-17 00:43:19.659309,"North Campus, DU, Delhi - IITM",6,61.19,91.09,71.01,8.19,90.83,27.67,1,35.85,27.98,68.6,3.55,272.48
2026-07-17 01:43:19.659309,"North Campus, DU, Delhi - IITM",7,65.09,96.85,74.01,10.58,93.46,35.19,29,31.65,31.08,60.26,4.63,280.39
2026-07-17 02:43:19.659309,"North Campus, DU, Delhi - IITM",8,66.96,105.63,78.4,10.04,90.57,24.85,25,32.25,27.77,70.38,4.58,271.7
2026-07-17 03:43:19.659309,"North Campus, DU, Delhi - IITM",9,65.29,98.83,75.41,9.53,89.18,36.02,20,33.0,30.99,74.52,3.29,267.54
2026-07-17 04:43:19.659309,"North Campus, DU, Delhi - IITM",10,58.61,107.51,74.06,10.99,90.07,30.62,33,31.05,31.2,75.09,4.66,270.21
2026-07-17 05:43:19.659309,"North Campus, DU, Delhi - IITM",11,53.91,93.19,73.37,11.68,86.75,34.85,0,36.0,33.28,57.72,3.57,260.26
2026-07-17 06:43:19.659309,"North Campus, DU, Delhi - IITM",12,61.34,90.03,72.37,8.58,88.6,30.07,0,36.0,29.27,71.23,4.78,265.81
2026-07-17 07:43:19.659309,"North Campus, DU, Delhi - IITM",13,56.4,100.71,72.2,10.48,90.28,35.08,0,36.0,32.68,69.8,4.8,270.83
2026-07-17 08:43:19.659309,"North Campus, DU, Delhi - IITM",14,66.13,104.25,73.91,9.71,90.12,31.51,0,36.0,29.41,75.68,2.57,270.37
2026-07-17 09:43:19.659309,"North Campus, DU, Delhi - IITM",15,65.93,103.4,71.31,11.19,85.33,37.3,2,35.7,32.38,73.03,2.45,255.98
2026-07-17 10:43:19.659309,"North Campus, DU, Delhi - IITM",16,68.31,98.97,72.03,11.33,85.08,28.94,0,36.0,27.47,65.87,3.41,255.23
2026-07-17 11:43:19.659309,"North Campus, DU, Delhi - IITM",17,63.44,102.68,78.55,9.64,94.12,31.28,30,31.5,31.86,67.17,3.07,282.37
2026-07-17 12:43:19.659309,"North Campus, DU, Delhi - IITM",18,66.0,105.69,72.35,8.93,89.08,25.71,18,33.3,27.49,70.44,3.07,267.25
2026-07-17 13:43:19.659309,"North Campus, DU, Delhi - IITM",19,72.4,90.82,75.13,8.55,91.32,28.22,16,33.6,29.28,65.95,3.31,273.95
2026-07-17 14:43:19.659309,"North Campus, DU, Delhi - IITM",20,64.71,101.19,75.68,10.28,89.14,29.59,24,32.4,30.89,72.04,3.84,267.41
2026-07-17 15:43:19.659309,"North Campus, DU, Delhi - IITM",21,61.44,92.79,69.89,9.99,89.94,33.93,1,35.85,32.89,66.5,3.8,269.81
2026-07-17 16:43:19.659309,"North Campus, DU, Delhi - IITM",22,64.72,91.02,76.21,10.02,87.23,34.03,8,34.8,31.17,63.54,4.07,261.68
2026-07-17 17:43:19.659309,"North Campus, DU, Delhi - IITM",23,63.64,95.89,75.96,8.05,90.75,30.16,0,36.0,28.11,75.06,4.76,272.26
